time,open,high,low,close,MA,Smoothing Line,VWAP,VWAPUB,VWAPLB,ROC50,ROC100,ROC200,ROC400,BOLLINGERMID,BOLLINGERUpper,BOLLINGERLower
1607486400,18289.7,18295.24,17850,17923.95,18598.6436,18599.9548,19011.64941,19326.10402,18697.1948,-9.107758621,-2.11028189,14.90632262,70.10567574,18975.3265,19735.98109,18214.67191
1607500800,17923.27,18380.9,17650,18235.84,18594.9248,18599.17034,18972.95676,19332.04077,18613.87275,-6.163877098,-1.998525343,18.01536232,72.40559727,18927.9275,19746.63557,18109.21943
1607515200,18236.78,18515,18161.5,18345,18594.0228,18597.79228,18959.11887,19326.10732,18592.13042,-6.113065561,-0.489281375,16.56500191,74.08492725,18883.269,19726.48676,18040.05124
1607529600,18344.99,18436.9,18158,18248,18592.5987,18596.5395,18949.70288,19322.67383,18576.73193,-6.131687243,-0.77437099,17.06440852,73.10974274,18841.0195,19721.81054,17960.22846
1607544000,18248,18639.7,18200,18537.98,18593.1752,18594.67302,18942.29137,19317.23876,18567.34399,-3.828748792,0.311953304,20.23299465,74.75701979,18811.3105,19690.89926,17931.72174
1607558400,18537.97,18550,18285.75,18410.31,18591.2165,18593.1876,18936.45841,19313.37871,18559.53812,-3.519766062,-1.052714743,19.18673418,73.77725548,18774.9705,19657.76449,17892.17651
1607572800,18410.3,18492.41,18280,18334.77,18591.731,18592.54884,18931.07174,19310.21226,18551.93123,-2.332802421,0.281404034,17.59872388,73.1850293,18722.958,19580.42371,17865.49229
1607587200,18334.99,18487.47,18118,18190,18588.9676,18591.5378,18919.45288,19305.25283,18533.65292,-2.329330035,-1.496452464,16.93304988,70.5110551,18668.0925,19514.44749,17821.73751
1607601600,18190,18289.57,17916,18131.28,18586.4597,18590.31,18899.36546,19300.54864,18498.18227,-5.25041806,-1.3643186,17.2830546,70.08450155,18605.578,19415.82982,17795.32618
1607616000,18131.28,18408,18077,18397.46,18586.8416,18589.04328,18890.46445,19295.29604,18485.63286,-3.829323665,0.208014807,18.47621133,72.59311934,18569.742,19349.67697,17789.80703
1607630400,18397.46,18436,18220,18253.51,18585.5568,18587.91134,18885.03245,19291.89048,18478.17442,-3.415318401,-0.698945,18.8981789,70.94518725,18521.621,19253.41659,17789.82541
1607644800,18254,18290.44,17702.92,17987.56,18574.5355,18584.47224,18860.99097,19287.5133,18434.46863,-5.854557749,-5.77343058,22.74226632,68.76400889,18472.599,19209.55595,17735.64205
1607659200,17986.67,18042.64,17680,17810.01,18558.9437,18578.46746,18845.88955,19286.73651,18405.04259,-7.273386123,-8.049794545,20.14032328,66.16031803,18404.4555,19121.57302,17687.33798
1607673600,17810,17991.1,17555,17646.4,18543.5753,18569.89058,18817.53045,19286.80756,18348.25334,-7.591118559,-8.011368257,17.8799984,64.5503874,18328.7755,19030.27947,17627.27153
1607688000,17646.39,18134,17609.34,18093.98,18532.7187,18559.066,18800.3059,19280.50245,18320.10934,-5.826981479,-5.660481636,21.17253678,67.76986555,18275.8995,18873.03851,17678.76049
1607702400,18093.72,18105.1,17870,17969.19,18524.1606,18546.78676,18791.83037,19276.67123,18306.98951,-7.470747955,-4.546135458,18.43793296,67.03545643,18236.062,18802.64218,17669.48182
1607716800,17969.04,18174,17914.01,18031.47,18514.5648,18534.79262,18784.74457,19272.73436,18296.75478,-7.818859143,-5.052801188,17.47398746,68.43970107,18197.386,18705.97772,17688.79428
1607731200,18031.71,18370.5,18012.21,18271.24,18504.1664,18523.83716,18778.79163,19267.63851,18289.94476,-5.946098984,-5.384680712,19.11212404,70.86592377,18171.3485,18603.01252,17739.68448
1607745600,18271.8,18397.98,18250,18368,18496.3632,18514.39474,18775.96305,19264.50417,18287.42194,-5.486691057,-4.075135573,18.70847659,71.23354716,18173.7825,18609.28839,17738.27661
1607760000,18368,18507.77,18322.27,18498.02,18491.3891,18506.12882,18772.31441,19259.41006,18285.21875,-3.497872292,-2.618577205,19.85729624,75.08774255,18184.1985,18639.79704,17728.59996
1607774400,18498.08,18517.99,18308,18391.52,18487.8876,18498.87422,18769.07695,19255.22732,18282.92658,-4.654043055,-1.868296689,20.15889194,73.60890722,18207.577,18655.276,17759.878
1607788800,18391.51,18850,18358,18796,18496.5476,18495.27078,18767.52167,19250.07772,18284.96562,-0.223218433,4.829894032,18.90272446,77.8013215,18235.585,18751.71015,17719.45985
1607803200,18795.99,18950,18722.1,18800,18508.0855,18496.0546,18768.03098,19248.43726,18287.6247,-0.791556728,6.538457833,25.27570651,77.1552634,18258.335,18828.97801,17687.69199
1607817600,18800,18863.9,18705.46,18773,18524.6736,18501.71668,18768.11018,19247.02378,18289.19658,-1.415307121,9.692600117,22.2234737,77.23285261,18284.585,18897.63626,17671.53374
1607832000,18777.16,19298,18760,19243.57,18547.9193,18513.02272,18773.15823,19250.15691,18296.15955,3.104178052,13.7394054,25.53931444,81.11799851,18319.8645,19056.03154,17583.69746
1607846400,19243.58,19400,19183.22,19313.43,18575.6845,18530.5821,18780.41788,19258.06809,18302.76767,2.574965744,16.78983559,25.95980828,81.41626088,18365.0205,19219.17743,17510.86357
1607860800,19313.43,19432,19101.54,19223.54,18596.3665,18550.54588,18787.70442,19265.21143,18310.19741,1.609006334,12.05572143,25.81476566,80.35454439,18409.459,19341.61407,17477.30393
1607875200,19223.54,19400,19165.21,19199.96,18617.5256,18572.4339,18792.25223,19269.6398,18314.86466,0.914486883,12.38529506,25.63108486,80.5486622,18459.957,19446.90117,17473.01283
1607889600,19199.75,19230,18969.82,19175.07,18638.2238,18595.14394,18795.31982,19271.56438,18319.07526,0.326957428,12.10049546,26.41891945,81.13116115,18512.1465,19533.82914,17490.46386
1607904000,19175.06,19344.48,19004.72,19262.73,18662.8792,18618.13592,18799.13044,19274.77386,18323.48702,0.757035255,14.67828845,25.91558576,81.75095911,18555.41,19626.10745,17484.71255
1607918400,19263.46,19282,19032,19157,18689.3022,18640.85946,18802.21703,19276.95955,18327.47451,0.048987812,15.99968513,25.25270225,75.87023958,18600.5845,19692.54762,17508.62138
1607932800,19157,19264.9,19052.48,19107.7,18712.3292,18664.052,18804.95433,19278.75271,18331.15595,-0.396792714,13.7024695,24.03948709,75.72383299,18656.5915,19731.81694,17581.36606
1607947200,19107.7,19299,19026,19198.09,18732.8691,18687.1207,18808.92341,19281.70603,18336.14078,-0.208335824,11.98073973,24.6473007,75.81554016,18725.9955,19751.73726,17700.25374
1607961600,19198.09,19237.46,19105,19166.1,18754.5602,18710.38798,18811.15756,19283.32189,18338.99322,0.382915405,12.76173017,23.0437077,76.12727854,18801.9805,19715.59113,17888.36987
1607976000,19166.5,19355.35,19120,19270.7,18777.0495,18733.22204,18814.12588,19286.05445,18342.19731,0.724121061,13.21208076,22.96880713,76.97953651,18860.8165,19735.18732,17986.44568
1607990400,19270.71,19598,19246.22,19488.76,18800.2472,18755.41104,18822.28793,19296.53383,18348.04204,1.837529282,13.51139467,23.23076096,76.38036144,18936.795,19749.99636,18123.59364
1608004800,19488.76,19506.4,19039.64,19197.15,18817.0331,18776.35182,18828.92233,19302.39931,18355.44536,-0.918037762,9.581780694,22.35090094,73.20679541,18995.079,19700.30423,18289.85377
1608019200,19197.14,19352,19070,19293.58,18831.7982,18796.13764,18833.38142,19306.18849,18360.57436,0.032508421,8.287052809,23.4156442,74.85334167,19046.196,19678.59052,18413.80148
1608033600,19292.81,19444,19255,19405.8,18848.6788,18814.96136,18839.00037,19312.46853,18365.53222,0.125015672,9.527513103,22.3329614,75.61063014,19098.086,19666.4394,18529.7326
1608048000,19405.81,19549.99,19333,19533.19,18865.3107,18832.6136,18844.05564,19318.98374,18369.12753,2.192142169,9.307162843,23.91891583,71.14440371,19149.8445,19677.25048,18622.43852
1608062400,19533.2,19549.97,19340.64,19424.91,18881.3668,18848.83752,18847.81565,19323.57927,18372.05203,1.087535186,9.010511075,20.47210399,70.66356586,19201.514,19610.90271,18792.12529
1608076800,19424.9,19488,19274.55,19343.8,18893.9423,18864.21936,18851.71791,19327.82009,18375.61573,1.981231548,6.953072085,20.45592391,70.92314829,19228.904,19597.3589,18860.4491
1608091200,19343.81,19453.8,19294.82,19419.51,18907.0038,18879.26048,18854.37989,19330.79899,18377.96078,1.286348217,7.210975766,19.21840602,71.05405251,19259.8795,19579.87245,18939.88655
1608105600,19419.5,19897.7,19370,19748.84,18924.1122,18894.34716,18868.58878,19352.78887,18384.3887,3.073277662,9.48464353,20.18268842,73.93836319,19308.6715,19614.0876,19003.2554
1608120000,19748.84,20877.09,19691.5,20666.5,18948.9663,18911.07828,18929.95356,19492.13965,18367.76747,7.910607524,13.6703025,27.16445388,82.97374276,19379.818,20043.83886,18715.79714
1608134400,20666.49,20891,20550,20737.75,18970.5991,18928.92474,18956.76092,19555.73659,18357.78525,10.50738732,11.64652343,27.8372752,82.99893136,19451.034,20339.03806,18563.02994
1608148800,20737.75,21600,20729.01,21346.8,18997.8871,18949.7137,19009.94426,19694.18044,18325.70808,13.51667829,14.65678376,32.5739156,88.01193592,19557.197,20762.14676,18352.24724
1608163200,21346.81,22222,21231.5,21768.35,19029.5606,18974.22506,19082.85359,19888.74093,18276.96624,15.83845032,17.02784797,33.69579904,91.36237128,19685.6165,21214.75139,18156.48161
1608177600,21768.72,22513.49,21742.86,22495.01,19061.1166,19001.62594,19144.82757,20055.44048,18234.21466,22.79391375,16.31694038,37.83251044,97.24350245,19851.6135,21789.25132,17913.97568
1608192000,22495,23888.04,22300,22778.28,19096.145,19031.06168,19343.20193,20571.86399,18114.53987,24.54157258,18.17255533,40.8064902,100.9552713,20027.391,22324.03377,17730.74823
1608206400,22778.28,23404.64,22609,23348.36,19132.4286,19063.42758,19430.11393,20770.12535,18090.10251,30.26347429,18.39939148,45.15258878,105.3579768,20236.959,22911.49521,17562.42279
1608220800,23348.36,23748,22460,22910.74,19167.1989,19097.28994,19536.29764,20990.53216,18082.06311,25.63578097,17.89174584,43.93953101,101.2807402,20427.111,23287.75579,17566.46621
1608235200,22910.73,23126.97,22349.97,22816.99,19199.9742,19131.37266,19591.95183,21093.58899,18090.31468,24.37715999,16.77390266,43.10697246,100.5658249,20608.056,23590.09055,17626.02145
1608249600,22816.99,23277.99,22475.47,22833.17,19233.9059,19165.93052,19629.24952,21162.14826,18096.35079,25.12697282,17.45457819,43.82455966,103.0279238,20791.4095,23846.31294,17736.50606
1608264000,22832.07,23194.49,22790.02,23082.01,19271.9659,19201.0947,19653.98985,21208.3304,18099.64931,24.51200185,19.74475008,43.6832496,99.81465947,20981.975,24108.31997,17855.63003
1608278400,23084,23330,22738.07,22910,19310.2464,19236.65826,19690.69358,21275.18412,18106.20303,24.44114195,20.06110487,43.8726937,98.38142921,21153.037,24308.11258,17997.96142
1608292800,22910,23105.97,22363.94,22563.79,19348.1573,19272.84994,19730.73355,21341.62243,18119.84467,23.06557432,20.19469762,40.78268514,95.69024731,21321.369,24399.37246,18243.36554
1608307200,22563.79,22843.47,22488,22772.81,19389.6473,19310.78456,19749.31892,21372.15419,18126.48366,25.19411765,22.27793346,42.77623824,98.70660319,21495.3305,24487.32071,18503.34029
1608321600,22772.99,23164.42,22664.03,23124.35,19429.5308,19349.90954,19771.74333,21411.06556,18132.42111,27.53843082,20.84213002,44.32873549,101.9078977,21681.258,24591.79792,18770.71808
1608336000,23124.35,23256.86,22906.44,23122.04,19469.4511,19389.40658,19790.06673,21443.28183,18136.85162,25.68061026,20.86789291,45.88185117,101.3013787,21860.7005,24659.7674,19061.6336
1608350400,23122.05,23164.47,22829.03,22876.11,19509.2225,19429.2018,19807.74491,21473.13563,18142.35418,25.32444445,21.04421564,43.403478,100.9381931,22033.2605,24628.4992,19438.0218
1608364800,22876.11,23111,22735.81,22907.99,19547.241,19469.01854,19825.88896,21503.22501,18148.55291,27.35462731,19.89857711,43.16527384,101.165033,22211.47,24516.816,19906.124
1608379200,22908.19,23694,22908.19,23569.23,19590.8632,19509.26172,19881.31914,21603.00998,18159.62831,32.33698353,22.71160373,45.21236385,106.3971186,22418.956,24406.94814,20430.96386
1608393600,23569.03,24281.61,23474.67,23825.04,19638.1536,19550.98628,19963.93223,21759.64372,18168.22073,35.01360051,24.76455802,46.77785417,109.230726,22622.766,24282.72661,20962.80539
1608408000,23825.05,24110.61,23749.99,23847.28,19684.4909,19593.99424,19984.63015,21798.11545,18171.14485,31.79676334,24.11699035,45.01234418,108.9623071,22781.805,24261.26004,21302.34996
